Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
JUBLFOOD,EQ,20-Feb-18,1993.85,2018.7,2028.5,1976.3,1989,1997.2,2005.12,819579,1643353659,32247,77226,9.42
JUBLFOOD,EQ,21-Feb-18,1997.2,2016.9,2016.9,1966.1,1990,1990.3,1988.19,533111,1059926508,32237,79213,14.86
JUBLFOOD,EQ,22-Feb-18,1990.3,1974,2005,1963.85,1965.25,1974.9,1983.49,566338,1123325508,19636,152777,26.98
JUBLFOOD,EQ,23-Feb-18,1974.9,1979.3,2019.65,1979,2004,2003.3,2004.54,593887,1190469937,21133,90374,15.22
JUBLFOOD,EQ,26-Feb-18,2003.3,2018.55,2020,1985.55,2004,2000.6,1998.29,831646,1661868134,31639,350714,42.17
JUBLFOOD,EQ,27-Feb-18,2000.6,2021,2056,2004,2040.95,2038.35,2035.24,1277154,2599320617,44892,156543,12.26
JUBLFOOD,EQ,28-Feb-18,2038.35,2006,2052,2006,2031.5,2034,2034.29,498823,1014749283,19629,53761,10.78
JUBLFOOD,EQ,01-Mar-18,2034,2039.95,2047.3,1995.65,2006.1,2005.85,2017.76,423544,854611118.3,16386,87469,20.65
JUBLFOOD,EQ,05-Mar-18,2005.85,2005,2018.9,1975.25,1998.5,1997.6,1996.9,499605,997661430.5,24100,102272,20.47
JUBLFOOD,EQ,06-Mar-18,1997.6,2006,2040.95,1972.2,1979.6,1989.25,2016.46,866691,1747648476,34685,169855,19.6
JUBLFOOD,EQ,07-Mar-18,1989.25,1990,2005,1969,1986,1978.25,1984.09,499818,991682070.9,18435,37079,7.42
JUBLFOOD,EQ,08-Mar-18,1978.25,1991,2021,1962,2020,2010.45,1992.35,503731,1003606177,19930,111296,22.09
JUBLFOOD,EQ,09-Mar-18,2010.45,2020,2080,2010,2060.3,2060.3,2052.73,1376180,2824925514,56383,239651,17.41
JUBLFOOD,EQ,12-Mar-18,2060.3,2090,2098,2061.4,2075,2084.05,2081.9,882266,1836791265,34503,144761,16.41
JUBLFOOD,EQ,13-Mar-18,2084.05,2075,2098.5,2047,2059,2060.1,2075.68,524075,1087811126,24915,79158,15.1
JUBLFOOD,EQ,14-Mar-18,2060.1,2047,2086.2,2045.3,2083,2078.95,2064.9,416793,860635085.6,18448,70794,16.99
JUBLFOOD,EQ,15-Mar-18,2078.95,2091,2160,2085.25,2159.95,2147.1,2131.85,1520066,3240547348,60989,428932,28.22
JUBLFOOD,EQ,16-Mar-18,2147.1,2151,2170,2100.2,2119.05,2111.65,2136.08,825718,1763797235,48321,227609,27.56
JUBLFOOD,EQ,19-Mar-18,2111.65,2125,2161.3,2094.4,2113.15,2113.15,2126.15,988750,2102234370,35639,144725,14.64
JUBLFOOD,EQ,20-Mar-18,2113.15,2103,2133.85,2091.5,2129,2121.8,2119.57,621810,1317971075,23277,133078,21.4
JUBLFOOD,EQ,21-Mar-18,2121.8,2144,2215.45,2135.05,2203,2207.35,2181.15,1619899,3533236640,61853,396775,24.49
JUBLFOOD,EQ,22-Mar-18,2207.35,2220.95,2300,2215,2265.45,2275,2265.69,3282766,7437723413,110586,714374,21.76
JUBLFOOD,EQ,23-Mar-18,2275,2233,2297.9,2220,2270,2277.05,2273.05,1939420,4408395773,73850,219740,11.33
JUBLFOOD,EQ,26-Mar-18,2277.05,2299.95,2354.5,2282.05,2347.3,2344,2330.6,2186647,5096204554,73213,358190,16.38
JUBLFOOD,EQ,27-Mar-18,2344,2367.95,2396,2320.65,2348.5,2341.05,2370.15,1490655,3533073576,58458,193012,12.95
JUBLFOOD,EQ,28-Mar-18,2341.05,2345,2364,2310.75,2323,2325.85,2333.93,1328797,3101314966,54211,253213,19.06
JUBLFOOD,EQ,02-Apr-18,2325.85,2350,2367,2335.55,2357.55,2356.1,2350.44,484866,1139649570,22438,66766,13.77
JUBLFOOD,EQ,03-Apr-18,2356.1,2368,2379.95,2302.2,2329.95,2329.15,2329.46,992288,2311491172,36315,225367,22.71
JUBLFOOD,EQ,04-Apr-18,2329.15,2329,2345,2296.45,2312,2309.3,2320.34,708423,1643780504,26320,96277,13.59
JUBLFOOD,EQ,05-Apr-18,2309.3,2330,2343.85,2315,2339.85,2335.35,2328.92,315803,735481077.7,11711,49065,15.54
JUBLFOOD,EQ,06-Apr-18,2335.35,2335,2437.6,2322.55,2427,2430.35,2401.21,1888980,4535838607,62604,201417,10.66
JUBLFOOD,EQ,09-Apr-18,2430.35,2450,2487,2436.4,2449.35,2453.15,2460.34,1441401,3546331527,52808,230268,15.98
JUBLFOOD,EQ,10-Apr-18,2453.15,2464,2465.9,2407,2433,2428.6,2430.24,706447,1716838568,28927,91266,12.92
JUBLFOOD,EQ,11-Apr-18,2428.6,2436,2490.85,2424.75,2486.35,2486.35,2468.11,1128564,2785415167,40436,107483,9.52
JUBLFOOD,EQ,12-Apr-18,2486.35,2495.95,2522,2471,2482.3,2477.5,2497.15,1314332,3282079670,47926,177046,13.47
JUBLFOOD,EQ,13-Apr-18,2477.5,2485,2511.8,2454,2494,2493.75,2487.16,855946,2128878228,34320,133221,15.56
JUBLFOOD,EQ,16-Apr-18,2493.75,2473,2502.4,2463.5,2482.85,2484.15,2483.45,611421,1518430493,22731,136361,22.3
JUBLFOOD,EQ,17-Apr-18,2484.15,2491.1,2538.7,2477.05,2514,2514.75,2518.38,1083596,2728904933,36002,129964,11.99
JUBLFOOD,EQ,18-Apr-18,2514.75,2514.75,2532.2,2478.45,2487.4,2486.9,2502.39,511719,1280519609,20449,58387,11.41
JUBLFOOD,EQ,19-Apr-18,2486.9,2505.5,2511.25,2470,2481,2478.55,2484.53,477367,1186032111,27846,89321,18.71
JUBLFOOD,EQ,20-Apr-18,2478.55,2448.2,2473.4,2430.3,2450,2445.85,2447.26,637112,1559177451,28496,199991,31.39
JUBLFOOD,EQ,23-Apr-18,2445.85,2451,2482.35,2421.65,2465,2460.55,2458.69,551997,1357188136,20361,136233,24.68
JUBLFOOD,EQ,24-Apr-18,2460.55,2490,2490,2432.85,2454,2448.35,2451.73,343207,841452224.1,14988,45468,13.25
JUBLFOOD,EQ,25-Apr-18,2448.35,2442.4,2481,2435,2454,2457.75,2462.79,465933,1147494461,21871,112930,24.24
JUBLFOOD,EQ,26-Apr-18,2457.75,2460,2539.8,2449,2526,2525.8,2509.97,1195758,3001322520,45192,257768,21.56
JUBLFOOD,EQ,27-Apr-18,2525.8,2539,2565.85,2511.1,2554.45,2551.35,2542.57,675460,1717403402,27473,114508,16.95
JUBLFOOD,EQ,30-Apr-18,2551.35,2522,2565.1,2522,2547.9,2540.25,2542.18,291989,742289302.4,21722,74169,25.4
JUBLFOOD,EQ,02-May-18,2540.25,2555,2594.8,2520.15,2555.1,2549.8,2568.93,602449,1547647274,23872,132153,21.94
JUBLFOOD,EQ,03-May-18,2549.8,2549.4,2590,2524.25,2550,2546,2549.44,491955,1254208262,26254,122084,24.82
JUBLFOOD,EQ,04-May-18,2546,2549.9,2575,2540.45,2572,2565.3,2560.24,333973,855052359.8,16466,72180,21.61
JUBLFOOD,EQ,07-May-18,2565.3,2583,2628.5,2573,2614,2605.15,2605.37,972116,2532721978,50888,274381,28.23
JUBLFOOD,EQ,08-May-18,2605.15,2633,2668.8,2535.6,2555.95,2560.35,2598.13,4867929,12647503646,216991,655758,13.47
JUBLFOOD,EQ,09-May-18,2560.35,2590,2645,2540,2548.95,2555.1,2600.02,2480681,6449815375,103940,292998,11.81
JUBLFOOD,EQ,10-May-18,2555.1,2560,2583.45,2463,2478,2474.6,2506.01,1693538,4244022902,70772,194577,11.49
JUBLFOOD,EQ,11-May-18,2474.6,2478,2515,2433,2477.9,2477.85,2477.65,1325718,3284667224,52794,327923,24.74
JUBLFOOD,EQ,14-May-18,2477.85,2485,2498.05,2423,2437.45,2437.8,2460.1,466802,1148377683,22459,97631,20.91
JUBLFOOD,EQ,15-May-18,2437.8,2441,2482,2388.4,2401,2400.45,2432.81,927796,2257154516,46912,168490,18.16
JUBLFOOD,EQ,16-May-18,2400.45,2395,2470.25,2381.55,2468,2457.25,2430.22,812412,1974341582,43922,157788,19.42
JUBLFOOD,EQ,17-May-18,2457.25,2480,2485,2433.6,2455,2449.9,2454.95,623180,1529877176,40130,180336,28.94
JUBLFOOD,EQ,18-May-18,2449.9,2445,2519,2443.7,2513,2497.85,2488.4,956317,2379695049,41148,188407,19.7
JUBLFOOD,EQ,21-May-18,2497.85,2513,2545.9,2490.25,2524.95,2527.25,2521.9,842140,2123793698,41208,159689,18.96
JUBLFOOD,EQ,22-May-18,2527.25,2520,2543.6,2500.5,2517.15,2512.8,2522.86,400527,1010474160,21486,64877,16.2
JUBLFOOD,EQ,23-May-18,2512.8,2519.95,2581.95,2514,2574,2565.3,2559.3,889208,2275750258,46568,317809,35.74
JUBLFOOD,EQ,24-May-18,2565.3,2575,2667.45,2566.05,2662,2653.7,2623.9,911079,2390579903,43776,179934,19.75
JUBLFOOD,EQ,25-May-18,2653.7,2670,2696,2650.95,2660,2662.05,2673.6,753693,2015071824,42692,151792,20.14
JUBLFOOD,EQ,28-May-18,2662.05,2665.1,2750,2645.1,2725,2730.4,2720.07,971711,2643117611,45677,138333,14.24
JUBLFOOD,EQ,29-May-18,2730.4,2700,2700,2565,2572,2576.45,2614.23,1581977,4135655471,67128,413511,26.14
JUBLFOOD,EQ,30-May-18,2576.45,2621,2664,2495,2514,2506.15,2570.6,3174937,8161485902,141383,401455,12.64
JUBLFOOD,EQ,31-May-18,2506.15,2560,2574.9,2497.6,2507.1,2508.6,2527.26,1439316,3637519096,71637,212353,14.75
JUBLFOOD,EQ,01-Jun-18,2508.6,2524.15,2545,2470.05,2501,2501.1,2503,921980,2307714877,48710,156108,16.93
JUBLFOOD,EQ,04-Jun-18,2501.1,2523.9,2576.8,2470.1,2549,2561.15,2542.68,1327445,3375272924,80099,381744,28.76
JUBLFOOD,EQ,05-Jun-18,2561.15,2563.9,2597,2538,2572,2564.4,2568.49,989980,2542750055,49942,246699,24.92
JUBLFOOD,EQ,06-Jun-18,2564.4,2577,2638.5,2560,2631,2631.55,2599.28,892316,2319374791,41927,158071,17.71
JUBLFOOD,EQ,07-Jun-18,2631.55,2650,2685.6,2620.4,2655,2656.1,2656.12,810288,2152219514,45603,176563,21.79
JUBLFOOD,EQ,08-Jun-18,2656.1,2659.75,2688,2630.45,2678,2679.25,2661.4,649150,1727649151,38878,113202,17.44
JUBLFOOD,EQ,11-Jun-18,2679.25,2690,2735.9,2682,2693,2697.85,2712.16,734729,1992699681,34548,160208,21.81
JUBLFOOD,EQ,12-Jun-18,2697.85,2713,2723.8,2682.7,2700,2697.3,2700.8,484839,1309451236,24840,89202,18.4
JUBLFOOD,EQ,13-Jun-18,2697.3,2718,2729.9,2660.9,2675,2670.6,2699.7,735447,1985487912,36093,115961,15.77
JUBLFOOD,EQ,14-Jun-18,2670.6,2675,2729,2670,2726,2721.45,2693.42,963032,2593846702,33811,395721,41.09
JUBLFOOD,EQ,15-Jun-18,2721.45,2739,2784,2720,2770,2765.3,2749.4,1421623,3908604241,46286,457181,32.16
JUBLFOOD,EQ,18-Jun-18,2765.3,2770,2817.9,2751.55,2806,2810.7,2788.86,1069147,2981699123,45188,208249,19.48
JUBLFOOD,EQ,19-Jun-18,2810.7,2789,2806.8,2740,2747.55,2751.55,2766.35,713690,1974317636,45183,176557,24.74
JUBLFOOD,EQ,20-Jun-18,2751.55,2760,2768,2711.3,2726.3,2723,2741.98,859394,2356437403,51174,270875,31.52
JUBLFOOD,EQ,21-Jun-18,2723,1368,1385.25,1350.7,1361.8,1356.65,1360.09,710681,966591108.6,29957,94301,13.27
JUBLFOOD,EQ,22-Jun-18,1356.65,1360.9,1400,1353.05,1392.85,1394.55,1386.71,1726396,2394002019,53118,130362,7.55
JUBLFOOD,EQ,25-Jun-18,1394.55,1390,1417.5,1386.35,1398,1394.85,1402.14,1042571,1461832528,30588,147659,14.16
JUBLFOOD,EQ,26-Jun-18,1394.85,1391.1,1415,1381,1406.5,1406.65,1401.82,950864,1332944661,33400,186809,19.65
JUBLFOOD,EQ,27-Jun-18,1406.65,1417.65,1431.85,1385,1391,1390.3,1410.52,1625532,2292841503,57043,314776,19.36
JUBLFOOD,EQ,28-Jun-18,1390.3,1393,1402,1355.4,1374,1364.3,1376.67,1282427,1765476326,41786,376590,29.37
JUBLFOOD,EQ,29-Jun-18,1364.3,1374,1394.9,1365.15,1394.75,1386.45,1378.91,688648,949583272,42122,165947,24.1
JUBLFOOD,EQ,02-Jul-18,1386.45,1396,1430,1377.2,1417,1408.65,1397.45,902871,1261720222,33400,182311,20.19
JUBLFOOD,EQ,03-Jul-18,1408.65,1417,1438,1408.1,1431.85,1431.85,1423.37,1460747,2079190056,58533,319851,21.9
JUBLFOOD,EQ,04-Jul-18,1431.85,1435,1439.45,1418.5,1432.95,1428.9,1429.46,980448,1401509759,37270,311499,31.77
JUBLFOOD,EQ,05-Jul-18,1428.9,1426.5,1426.5,1410,1417,1416.5,1417.36,645774,915295833.7,39154,194061,30.05
JUBLFOOD,EQ,06-Jul-18,1416.5,1419,1420,1348.4,1367.9,1365.45,1381.44,1812180,2503425934,66751,544627,30.05
JUBLFOOD,EQ,09-Jul-18,1365.45,1378.95,1415.5,1370,1415.5,1411.85,1397.85,1728540,2416238203,69778,386238,22.34
JUBLFOOD,EQ,10-Jul-18,1411.85,1424.9,1434.9,1405.9,1417.1,1415.65,1421.14,1129887,1605725829,45676,253571,22.44
JUBLFOOD,EQ,11-Jul-18,1415.65,1412,1440,1405.65,1429,1427.95,1429.23,977089,1396487651,40476,198337,20.3
JUBLFOOD,EQ,12-Jul-18,1427.95,1439.9,1444.95,1415,1426,1424.6,1427.87,798731,1140481911,36590,148953,18.65
JUBLFOOD,EQ,13-Jul-18,1424.6,1429,1436,1396,1412,1408.7,1412.35,765549,1081221329,40584,151823,19.83
JUBLFOOD,EQ,16-Jul-18,1408.7,1408.7,1444.15,1401.45,1420.6,1419.6,1425.4,1505919,2146544353,68355,384809,25.55
JUBLFOOD,EQ,17-Jul-18,1419.6,1424.95,1435.7,1412.4,1428,1428.45,1426.11,1067706,1522661437,45527,249216,23.34
JUBLFOOD,EQ,18-Jul-18,1428.45,1435,1440,1407,1424,1418.45,1423.48,838192,1193152000,38190,240360,28.68
JUBLFOOD,EQ,19-Jul-18,1418.45,1419.15,1430,1410,1417.85,1415.95,1417.93,537723,762454689.6,32540,195708,36.4
JUBLFOOD,EQ,20-Jul-18,1415.95,1424,1499,1413.05,1482,1481.4,1475.56,2498313,3686411682,112265,515327,20.63
JUBLFOOD,EQ,23-Jul-18,1481.4,1491.15,1493,1375.35,1449,1450.3,1442.88,1749298,2524025052,67455,301044,17.21
JUBLFOOD,EQ,24-Jul-18,1450.3,1451.75,1457,1411,1440,1437.3,1431.94,1418423,2031091988,62385,341336,24.06
JUBLFOOD,EQ,25-Jul-18,1437.3,1449.9,1490,1377,1394.3,1400.35,1437.5,7507974,10792691934,229733,856534,11.41
JUBLFOOD,EQ,26-Jul-18,1400.35,1425,1438,1387.6,1393,1396.4,1411.58,3907259,5515397446,117229,956328,24.48
JUBLFOOD,EQ,27-Jul-18,1396.4,1395,1421,1375.5,1415.2,1415.15,1402.89,1545485,2168148356,60207,389984,25.23
JUBLFOOD,EQ,30-Jul-18,1415.15,1420,1441.5,1408.35,1419.25,1420,1426.99,1266145,1806774977,43683,278018,21.96
JUBLFOOD,EQ,31-Jul-18,1420,1423,1423,1400,1406,1404.9,1407.78,827286,1164638032,29224,283635,34.28
JUBLFOOD,EQ,01-Aug-18,1404.9,1409,1413,1382.6,1395,1395.7,1398.67,1311379,1834181724,52636,402355,30.68
JUBLFOOD,EQ,02-Aug-18,1395.7,1395,1432.2,1387.35,1420,1417.65,1419.86,1497620,2126404137,50290,322699,21.55
JUBLFOOD,EQ,03-Aug-18,1417.65,1428,1464.45,1423.25,1451.5,1451.5,1448.5,2488860,3605125245,61953,991429,39.83
JUBLFOOD,EQ,06-Aug-18,1451.5,1463,1502,1455,1502,1493.2,1481.11,1753655,2597354546,45037,723358,41.25
JUBLFOOD,EQ,07-Aug-18,1493.2,1509.75,1528,1484,1490,1491.2,1507.78,2322521,3501844914,68814,433007,18.64
JUBLFOOD,EQ,08-Aug-18,1491.2,1491.45,1518.4,1488.1,1498.65,1499.45,1504.38,1010066,1519521504,52582,311635,30.85
JUBLFOOD,EQ,09-Aug-18,1499.45,1505,1523,1491.55,1498,1498.8,1505.58,934588,1407099119,27027,366414,39.21
JUBLFOOD,EQ,10-Aug-18,1498.8,1498,1529.8,1495.9,1522.6,1521.4,1518.36,1275578,1936791406,38314,337474,26.46
JUBLFOOD,EQ,13-Aug-18,1521.4,1520.95,1523.65,1497,1504.5,1502.2,1511.52,853357,1289863787,38582,210390,24.65
JUBLFOOD,EQ,14-Aug-18,1502.2,1508.8,1519,1502.5,1505.15,1507.1,1511.13,622918,941312149,16373,191344,30.72
JUBLFOOD,EQ,16-Aug-18,1507.1,1504,1539.5,1500,1510,1509.55,1524.51,1443475,2200596509,58739,386475,26.77
JUBLFOOD,EQ,17-Aug-18,1509.55,1519.8,1524.8,1505.45,1511.5,1510.5,1514.1,637693,965530706.6,20910,152085,23.85
JUBLFOOD,EQ,20-Aug-18,1510.5,1518,1522,1505.45,1512.3,1512.6,1514.1,352076,533078901.9,19331,62246,17.68
JUBLFOOD,EQ,21-Aug-18,1512.6,1522.75,1532.5,1505.7,1519,1519.2,1520.7,587258,893044787.2,20633,131217,22.34
JUBLFOOD,EQ,23-Aug-18,1519.2,1520.05,1526.85,1495.9,1502,1504.9,1508.26,682064,1028731747,35982,264804,38.82
JUBLFOOD,EQ,24-Aug-18,1504.9,1505,1544.9,1505,1527,1522.45,1529,1375051,2102452494,40994,194093,14.12
JUBLFOOD,EQ,27-Aug-18,1522.45,1534.85,1558,1522,1557.3,1551.5,1541.71,1131085,1743801948,33192,235819,20.85
JUBLFOOD,EQ,28-Aug-18,1551.5,1566,1578,1556.35,1556.65,1564.25,1567.23,1047002,1640891707,29741,207566,19.82
JUBLFOOD,EQ,29-Aug-18,1564.25,1560,1568,1545,1548.25,1549.15,1554.28,424655,660034777.8,13818,65989,15.54
JUBLFOOD,EQ,30-Aug-18,1549.15,1550,1562.4,1522.3,1527.35,1526.05,1537.78,1640069,2522068522,34871,857955,52.31
JUBLFOOD,EQ,31-Aug-18,1526.05,1527.9,1560,1523.1,1557.1,1549.35,1539.62,710787,1094341560,26254,174965,24.62
JUBLFOOD,EQ,03-Sep-18,1549.35,1556.7,1558,1518.8,1526.3,1526.25,1541.21,430144,662942390,13529,70930,16.49
JUBLFOOD,EQ,04-Sep-18,1526.25,1526,1526.9,1436.7,1449.65,1448.75,1459.1,1714015,2500913123,61751,354286,20.67
JUBLFOOD,EQ,05-Sep-18,1448.75,1445,1461.8,1390.6,1430,1432.1,1425.98,1337839,1907729332,47834,282424,21.11
JUBLFOOD,EQ,06-Sep-18,1432.1,1438,1451,1405.4,1416.2,1416.95,1425.56,1055786,1505082508,52168,376852,35.69
JUBLFOOD,EQ,07-Sep-18,1416.95,1419.95,1422.7,1394.9,1409.05,1408.8,1407.35,970102,1365271241,31978,356861,36.79
JUBLFOOD,EQ,10-Sep-18,1408.8,1407.7,1423,1386,1390,1390.55,1402.61,762887,1070034390,29922,155666,20.4
JUBLFOOD,EQ,11-Sep-18,1390.55,1396.1,1403,1345.2,1361,1353.3,1370.49,1062031,1455500814,38015,445518,41.95
JUBLFOOD,EQ,12-Sep-18,1353.3,1360,1360,1308.4,1344,1345.1,1329.63,1814063,2412038930,73249,725641,40
JUBLFOOD,EQ,14-Sep-18,1345.1,1352,1366,1326,1335,1335.75,1340.01,1082952,1451170271,43554,365315,33.73
JUBLFOOD,EQ,17-Sep-18,1335.75,1324,1366,1315.35,1359,1358.95,1343.88,1288984,1732240505,43748,371229,28.8
JUBLFOOD,EQ,18-Sep-18,1358.95,1364,1415,1358.3,1380.95,1387.35,1392.97,2571311,3581754497,102953,374542,14.57
JUBLFOOD,EQ,19-Sep-18,1387.35,1395.75,1402.3,1321,1332,1332.2,1348.2,1423873,1919671177,55224,386696,27.16
JUBLFOOD,EQ,21-Sep-18,1332.2,1350,1353,1132.4,1299.5,1303.7,1292.25,2513560,3248154965,85741,575844,22.91
JUBLFOOD,EQ,24-Sep-18,1303.7,1302,1343.2,1260.1,1267,1274.1,1293,799885,1034249134,35198,160777,20.1
JUBLFOOD,EQ,25-Sep-18,1274.1,1264,1296.5,1245,1257,1260.05,1271.37,882793,1122358084,31645,117037,13.26
JUBLFOOD,EQ,26-Sep-18,1260.05,1269.5,1306.4,1262.65,1286.1,1292,1292.39,1222852,1580399683,47337,390691,31.95
JUBLFOOD,EQ,27-Sep-18,1292,1293.9,1314.9,1233.15,1239,1238.95,1268.42,1737643,2204068476,54556,522969,30.1
JUBLFOOD,EQ,28-Sep-18,1238.95,1248.8,1274,1180,1241.8,1229.75,1234.49,2087782,2577347389,70738,631206,30.23
JUBLFOOD,EQ,01-Oct-18,1229.75,1240,1258,1205,1247,1240.75,1231.22,1128958,1389999255,34914,153213,13.57
JUBLFOOD,EQ,03-Oct-18,1240.75,1241,1241,1180.1,1187,1192.1,1210.23,1286107,1556484092,47741,348771,27.12
JUBLFOOD,EQ,04-Oct-18,1192.1,1162,1184.55,1104,1119.95,1125.7,1139.61,2071441,2360634668,79838,551083,26.6
JUBLFOOD,EQ,05-Oct-18,1125.7,1117.2,1174.85,1080.4,1148,1152.05,1140.11,1956290,2230384115,63909,360071,18.41
JUBLFOOD,EQ,08-Oct-18,1152.05,1156,1193.95,1119.2,1178,1183.15,1157.97,1407408,1629741538,46106,303233,21.55
JUBLFOOD,EQ,09-Oct-18,1183.15,1187,1193.8,1141,1150,1153.4,1161.87,1277204,1483943515,44785,253478,19.85
JUBLFOOD,EQ,10-Oct-18,1153.4,1153.4,1204.9,1153.4,1193,1190.9,1189.13,1276596,1518040889,40629,392382,30.74
JUBLFOOD,EQ,11-Oct-18,1190.9,1154.95,1194,1120.8,1135.15,1144.8,1156.22,1314444,1519780536,40463,329709,25.08
JUBLFOOD,EQ,12-Oct-18,1144.8,1151.4,1195.4,1150,1188.1,1187.3,1182.37,1014080,1199014066,36059,216128,21.31
JUBLFOOD,EQ,15-Oct-18,1187.3,1188.15,1194.4,1156,1175.4,1176,1176.09,788857,927764241,25620,204183,25.88
JUBLFOOD,EQ,16-Oct-18,1176,1187,1239,1181.5,1220,1217.9,1221.19,1767581,2158558531,64269,230240,13.03
JUBLFOOD,EQ,17-Oct-18,1217.9,1235,1264,1195.6,1206.85,1208,1229,1453993,1786954336,44274,480905,33.07
JUBLFOOD,EQ,19-Oct-18,1208,1198,1275,1192.15,1275,1268.3,1246.69,1789306,2230715015,64232,481494,26.91
JUBLFOOD,EQ,22-Oct-18,1268.3,1284.9,1293.6,1230,1240,1234.6,1262.08,1289684,1627681859,58231,153559,11.91
JUBLFOOD,EQ,23-Oct-18,1234.6,1224.6,1247.5,1171,1201,1198.9,1205.74,1638747,1975907221,48724,366697,22.38
JUBLFOOD,EQ,24-Oct-18,1198.9,1210.1,1250,1167,1192.85,1193.45,1211.35,4559062,5522600990,139615,544641,11.95
JUBLFOOD,EQ,25-Oct-18,1193.45,1164.05,1166.8,1065.2,1074.1,1074.1,1101.59,5604538,6173916149,163612,1187902,21.2
JUBLFOOD,EQ,26-Oct-18,1074.1,1070,1081.5,977,1050,1055.55,1038.65,4265919,4430800638,162445,747840,17.53
JUBLFOOD,EQ,29-Oct-18,1055.55,1065,1105,1047.1,1090.5,1093.45,1085.07,1813832,1968137492,51401,332788,18.35
JUBLFOOD,EQ,30-Oct-18,1093.45,1090,1096.4,1050,1061.9,1065.05,1068.47,1848454,1975018059,58552,451949,24.45
JUBLFOOD,EQ,31-Oct-18,1065.05,1070,1089,1012.45,1081.45,1083.5,1045.15,3360642,3512370439,104957,918262,27.32
JUBLFOOD,EQ,01-Nov-18,1083.5,1089.95,1144.5,1074.2,1107.8,1104.45,1113.12,3497318,3892948983,95889,1017999,29.11
JUBLFOOD,EQ,02-Nov-18,1104.45,1115,1143.3,1060.1,1083.5,1080.1,1105.34,2319126,2563426632,74600,565348,24.38
JUBLFOOD,EQ,05-Nov-18,1080.1,1084.8,1084.95,1045,1054.1,1052.1,1058,1654893,1750875292,57154,476193,28.77
JUBLFOOD,EQ,06-Nov-18,1052.1,1059.7,1078.45,1036.65,1044,1043.3,1055.08,1482310,1563961520,44073,417394,28.16
JUBLFOOD,EQ,07-Nov-18,1043.3,1060,1062.7,1044,1051,1047.8,1048.67,187976,197125124,6381,40979,21.8
JUBLFOOD,EQ,09-Nov-18,1047.8,1054.7,1093.4,1047.5,1088.75,1089.35,1077.03,1974434,2126532976,73112,562118,28.47
JUBLFOOD,EQ,12-Nov-18,1089.35,1092.35,1111,1077,1103,1100.95,1094.49,1564161,1711964060,44668,251044,16.05
JUBLFOOD,EQ,13-Nov-18,1100.95,1102.85,1157.3,1084.5,1157,1151.35,1127.21,2747549,3097055931,84585,510144,18.57
JUBLFOOD,EQ,14-Nov-18,1151.35,1160.9,1178,1144.35,1152,1154.45,1160.86,1682757,1953440879,48620,133479,7.93
JUBLFOOD,EQ,15-Nov-18,1154.45,1158.8,1198.7,1151,1197,1192.5,1182.19,1818864,2150234030,51207,273869,15.06
JUBLFOOD,EQ,16-Nov-18,1192.5,1199.45,1222,1173.05,1188,1191.1,1199.5,2025529,2429617387,66218,376363,18.58
JUBLFOOD,EQ,19-Nov-18,1191.1,1199.7,1215.9,1174,1209,1207.6,1195.96,1220803,1460033339,40659,129286,10.59
JUBLFOOD,EQ,20-Nov-18,1207.6,1209.95,1227.95,1205,1210.9,1214.2,1218.07,1560063,1900267599,47758,209960,13.46
JUBLFOOD,EQ,21-Nov-18,1214.2,1214,1223.9,1195,1223.9,1213.95,1207.7,1213947,1466080281,42372,130273,10.73
JUBLFOOD,EQ,22-Nov-18,1213.95,1223.9,1225,1205.1,1209.6,1211.4,1216.71,869826,1058322800,28787,103044,11.85
JUBLFOOD,EQ,26-Nov-18,1211.4,1217.7,1236.3,1213.2,1229,1228.95,1226.55,1221513,1498246965,36766,140022,11.46
JUBLFOOD,EQ,27-Nov-18,1228.95,1229.4,1247,1215.5,1246,1243.4,1232.61,1167044,1438514935,44138,280652,24.05
JUBLFOOD,EQ,28-Nov-18,1243.4,1244,1254,1235,1244,1244.8,1244.79,1275957,1588299841,39722,267708,20.98
JUBLFOOD,EQ,29-Nov-18,1244.8,1248.1,1250,1224,1228,1228.65,1231.2,1127323,1387955131,32852,376980,33.44
JUBLFOOD,EQ,30-Nov-18,1228.65,1234,1272.65,1220,1266.1,1258.05,1248.36,1245114,1554354808,41035,360765,28.97
JUBLFOOD,EQ,03-Dec-18,1258.05,1264.85,1355,1254.05,1321,1329.95,1318.2,3876048,5109422036,118952,754068,19.45
JUBLFOOD,EQ,04-Dec-18,1329.95,1321,1348,1315,1336,1335.75,1334.18,1550693,2068901440,45922,178948,11.54
JUBLFOOD,EQ,05-Dec-18,1335.75,1320,1332.5,1305.05,1320.1,1323.95,1314.81,1055417,1387669351,35185,148325,14.05
JUBLFOOD,EQ,06-Dec-18,1323.95,1308.5,1338.9,1291.9,1298.5,1301.85,1317.54,1425920,1878709549,39921,197687,13.86
JUBLFOOD,EQ,07-Dec-18,1301.85,1304.1,1309.55,1222,1248.5,1243.4,1249.45,2348274,2934044222,74902,504001,21.46
JUBLFOOD,EQ,10-Dec-18,1243.4,1212.55,1229,1187,1196,1198.2,1204.76,1592583,1918684517,47320,137441,8.63
