,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,month,year,Day_Perc_Change,Trend
64,JUBLFOOD,EQ,2017-08-14,1296.6,1305.0,1380.0,1305.0,1379.9,1370.7,1350.44,1253203,1692378324.0,41022,198866,15.87,8,2017,5.714946783896346,Among Top gainers
65,JUBLFOOD,EQ,2017-08-16,1370.7,1409.0,1444.75,1382.65,1385.95,1392.9,1411.65,2174134,3069125145.0,65805,295935,13.61,8,2017,1.6196104180345783,Positive
66,JUBLFOOD,EQ,2017-08-17,1392.9,1408.0,1424.5,1386.0,1399.05,1399.4,1406.79,1254835,1765287261.0,36872,162126,12.92,8,2017,0.46665230813411895,Slight or No Change
67,JUBLFOOD,EQ,2017-08-18,1399.4,1390.0,1410.95,1379.0,1395.0,1394.55,1394.74,736471,1027183705.0,22279,52220,7.09,8,2017,-0.34657710447335566,Slight or No Change
68,JUBLFOOD,EQ,2017-08-21,1394.55,1403.8,1432.75,1372.0,1376.15,1383.6,1410.54,1008859,1423033287.0,27688,81304,8.06,8,2017,-0.7851995267290524,Slight Negative
69,JUBLFOOD,EQ,2017-08-22,1383.6,1410.0,1410.05,1352.5,1359.1,1357.1,1382.09,993348,1372895272.0,28366,79862,8.04,8,2017,-1.9152934374096597,Negative
70,JUBLFOOD,EQ,2017-08-23,1357.1,1369.0,1387.65,1354.0,1383.0,1380.3,1369.82,665029,910970246.4,18414,46950,7.06,8,2017,1.7095276692948191,Positive
71,JUBLFOOD,EQ,2017-08-24,1380.3,1388.0,1406.0,1372.05,1389.65,1393.55,1392.81,730350,1017236349.0,20843,96493,13.21,8,2017,0.9599362457436866,Slight Positive
72,JUBLFOOD,EQ,2017-08-28,1393.55,1392.0,1404.0,1376.1,1381.45,1382.5,1389.5,580508,806617469.9,18667,182807,31.49,8,2017,-0.792938897061457,Slight Negative
73,JUBLFOOD,EQ,2017-08-29,1382.5,1388.85,1388.85,1337.45,1343.4,1344.85,1359.73,658811,895802886.7,22614,186550,28.32,8,2017,-2.723327305605794,Negative
74,JUBLFOOD,EQ,2017-08-30,1344.85,1360.0,1397.75,1355.0,1370.0,1366.05,1374.25,1157869,1591204096.0,45994,278466,24.05,8,2017,1.5763839833438764,Positive
75,JUBLFOOD,EQ,2017-08-31,1366.05,1379.75,1405.0,1356.35,1403.15,1394.5,1378.99,765404,1055482626.0,20533,171762,22.44,8,2017,2.0826470480582726,Positive
76,JUBLFOOD,EQ,2017-09-01,1394.5,1395.35,1425.0,1395.05,1400.0,1403.1,1410.77,749515,1057393421.0,21662,116192,15.5,9,2017,0.6167084976694159,Slight Positive
77,JUBLFOOD,EQ,2017-09-04,1403.1,1397.3,1398.0,1365.05,1380.85,1379.9,1381.31,562943,777598606.9,22947,83647,14.86,9,2017,-1.6534815765091415,Negative
78,JUBLFOOD,EQ,2017-09-05,1379.9,1395.0,1397.85,1370.1,1382.0,1378.85,1382.96,437298,604764277.3,12633,38842,8.88,9,2017,-0.07609247046889145,Slight or No Change
79,JUBLFOOD,EQ,2017-09-06,1378.85,1380.0,1405.0,1370.05,1393.0,1391.3,1390.73,592148,823518859.0,21284,69440,11.73,9,2017,0.9029263516698638,Slight Positive
80,JUBLFOOD,EQ,2017-09-07,1391.3,1392.1,1407.4,1384.15,1390.1,1389.0,1394.46,361510,504111959.5,10434,53221,14.72,9,2017,-0.16531301660317466,Slight or No Change
81,JUBLFOOD,EQ,2017-09-08,1389.0,1398.1,1404.0,1377.25,1387.0,1384.5,1389.34,468209,650501705.5,12788,62229,13.29,9,2017,-0.3239740820734305,Slight or No Change
82,JUBLFOOD,EQ,2017-09-11,1384.5,1394.0,1464.0,1385.0,1463.6,1452.0,1423.85,1423607,2027002501.0,43292,195373,13.72,9,2017,4.875406283856987,Among Top gainers
83,JUBLFOOD,EQ,2017-09-12,1452.0,1470.95,1475.45,1420.05,1424.85,1424.8,1439.32,1593399,2293412221.0,41542,368060,23.1,9,2017,-1.8732782369145995,Negative
84,JUBLFOOD,EQ,2017-09-13,1424.8,1420.0,1421.0,1305.05,1338.0,1323.35,1358.03,2391392,3247588930.0,70371,405954,16.98,9,2017,-7.120297585626057,Bear Drop
85,JUBLFOOD,EQ,2017-09-14,1323.35,1355.1,1383.9,1342.65,1377.2,1373.45,1366.86,3000789,4101644742.0,87027,323551,10.78,9,2017,3.785846525862402,Among Top gainers
86,JUBLFOOD,EQ,2017-09-15,1373.45,1351.1,1370.0,1345.6,1359.35,1359.15,1357.44,709529,963142810.7,27958,100372,14.15,9,2017,-1.0411736867013688,Negative
87,JUBLFOOD,EQ,2017-09-18,1359.15,1384.0,1427.7,1367.2,1423.15,1423.2,1402.82,1417565,1988583823.0,44245,300821,21.22,9,2017,4.712504138616036,Among Top gainers
88,JUBLFOOD,EQ,2017-09-19,1423.2,1428.0,1435.0,1378.3,1400.05,1396.05,1407.76,1099926,1548436103.0,33612,113093,10.28,9,2017,-1.907672849915687,Negative
89,JUBLFOOD,EQ,2017-09-20,1396.05,1400.0,1420.0,1388.0,1405.75,1405.4,1406.61,688509,968463513.6,20753,64119,9.31,9,2017,0.6697467855735884,Slight Positive
90,JUBLFOOD,EQ,2017-09-21,1405.4,1397.5,1409.7,1377.65,1396.0,1392.55,1392.82,473735,659828959.5,13638,73756,15.57,9,2017,-0.9143304397324692,Slight Negative
91,JUBLFOOD,EQ,2017-09-22,1392.55,1385.0,1398.0,1364.0,1379.0,1380.2,1379.21,563609,777332386.0,15700,81962,14.54,9,2017,-0.8868622311586583,Slight Negative
92,JUBLFOOD,EQ,2017-09-25,1380.2,1382.0,1392.0,1331.0,1385.0,1380.95,1363.83,614646,838272643.2,17478,104740,17.04,9,2017,0.054339950731785436,Slight or No Change
93,JUBLFOOD,EQ,2017-09-26,1380.95,1387.0,1403.05,1362.2,1399.0,1392.8,1379.61,639397,882119455.7,17691,74309,11.62,9,2017,0.8581049277671005,Slight Positive
94,JUBLFOOD,EQ,2017-09-27,1392.8,1406.0,1416.0,1350.0,1359.0,1355.9,1384.11,680179,941442983.6,21757,90877,13.36,9,2017,-2.649339460080402,Negative
95,JUBLFOOD,EQ,2017-09-28,1355.9,1356.1,1384.5,1334.5,1374.0,1375.85,1365.48,797246,1088625656.0,23750,213852,26.82,9,2017,1.4713474445017916,Positive
96,JUBLFOOD,EQ,2017-09-29,1375.85,1385.0,1404.0,1375.5,1392.0,1390.95,1390.48,476540,662620078.7,19172,127663,26.79,9,2017,1.0975033615583163,Positive
97,JUBLFOOD,EQ,2017-10-03,1390.95,1402.1,1436.65,1402.1,1416.5,1416.05,1421.27,729091,1036232357.0,21560,179469,24.62,10,2017,1.8045220892195957,Positive
98,JUBLFOOD,EQ,2017-10-04,1416.05,1416.5,1424.9,1392.45,1408.15,1407.45,1406.72,484931,682160341.1,28854,137029,28.26,10,2017,-0.6073231877405383,Slight Negative
99,JUBLFOOD,EQ,2017-10-05,1407.45,1419.0,1490.0,1410.0,1483.4,1482.35,1456.26,1906198,2775919258.0,58026,344584,18.08,10,2017,5.321681054389127,Among Top gainers
100,JUBLFOOD,EQ,2017-10-06,1482.35,1520.0,1555.0,1510.0,1545.05,1543.4,1540.11,2970740,4575254808.0,78426,303503,10.22,10,2017,4.118460552501113,Among Top gainers
101,JUBLFOOD,EQ,2017-10-09,1543.4,1545.0,1555.45,1492.0,1498.0,1497.9,1516.06,1398803,2120670787.0,38963,208668,14.92,10,2017,-2.9480368018660053,Negative
102,JUBLFOOD,EQ,2017-10-10,1497.9,1506.8,1535.95,1466.4,1520.6,1526.2,1503.01,1466929,2204806438.0,40024,132772,9.05,10,2017,1.8893117030509332,Positive
103,JUBLFOOD,EQ,2017-10-11,1526.2,1544.8,1551.6,1483.1,1488.05,1490.25,1519.39,1606907,2441514376.0,40367,157303,9.79,10,2017,-2.3555235224741233,Negative
104,JUBLFOOD,EQ,2017-10-12,1490.25,1501.0,1516.5,1487.7,1508.0,1501.8,1500.92,717750,1077284079.0,15871,39543,5.51,10,2017,0.775037745344731,Slight Positive
105,JUBLFOOD,EQ,2017-10-13,1501.8,1510.0,1532.0,1510.0,1515.0,1515.55,1521.47,946117,1439492288.0,43265,292062,30.87,10,2017,0.9155679850845644,Slight Positive
106,JUBLFOOD,EQ,2017-10-16,1515.55,1528.0,1562.9,1519.1,1557.0,1551.65,1544.79,1464541,2262412581.0,36271,196955,13.45,10,2017,2.381973540958726,Positive
107,JUBLFOOD,EQ,2017-10-17,1551.65,1544.0,1590.95,1544.0,1585.0,1582.5,1569.49,1253858,1967913229.0,35464,179597,14.32,10,2017,1.9882061031804898,Positive
108,JUBLFOOD,EQ,2017-10-18,1582.5,1593.95,1594.6,1519.4,1536.0,1532.95,1559.12,1284687,2002979477.0,35803,291501,22.69,10,2017,-3.1311216429699806,Among top Losers
109,JUBLFOOD,EQ,2017-10-19,1532.95,1542.2,1549.95,1517.45,1526.0,1529.7,1535.79,119287,183199243.2,3622,19222,16.11,10,2017,-0.21200952412016028,Slight or No Change
110,JUBLFOOD,EQ,2017-10-23,1529.7,1530.1,1565.0,1526.0,1547.05,1548.2,1543.72,841823,1299537102.0,27709,198369,23.56,10,2017,1.2093874615937805,Positive
111,JUBLFOOD,EQ,2017-10-24,1548.2,1552.2,1615.25,1549.3,1613.5,1609.85,1589.06,1380356,2193468182.0,41054,210786,15.27,10,2017,3.982043663609347,Among Top gainers
112,JUBLFOOD,EQ,2017-10-25,1609.85,1615.9,1630.0,1588.05,1595.2,1604.8,1609.75,1037754,1670521097.0,26020,218363,21.04,10,2017,-0.3136938224058139,Slight or No Change
113,JUBLFOOD,EQ,2017-10-26,1604.8,1595.1,1719.9,1565.6,1640.55,1642.65,1653.38,5187137,8576323075.0,129897,599606,11.56,10,2017,2.3585493519441725,Positive
114,JUBLFOOD,EQ,2017-10-27,1642.65,1678.9,1698.0,1618.0,1625.0,1622.3,1649.94,1738039,2867653434.0,56991,330608,19.02,10,2017,-1.2388518552339245,Negative
115,JUBLFOOD,EQ,2017-10-30,1622.3,1627.1,1640.95,1606.8,1622.0,1620.15,1620.27,585941,949380736.4,19440,135727,23.16,10,2017,-0.132527892498302,Slight or No Change
116,JUBLFOOD,EQ,2017-10-31,1620.15,1621.0,1650.8,1615.9,1632.2,1632.65,1634.02,690324,1128002065.0,20871,143319,20.76,10,2017,0.771533499984578,Slight Positive
117,JUBLFOOD,EQ,2017-11-01,1632.65,1633.0,1656.0,1620.0,1626.55,1626.5,1639.41,608953,998324659.7,19330,85819,14.09,11,2017,-0.3766882062903876,Slight or No Change
118,JUBLFOOD,EQ,2017-11-02,1626.5,1626.5,1638.55,1613.4,1619.0,1617.75,1624.22,327671,532211380.9,10096,46059,14.06,11,2017,-0.5379649554257626,Slight Negative
119,JUBLFOOD,EQ,2017-11-03,1617.75,1628.0,1633.0,1604.8,1611.3,1611.3,1613.98,332563,536750829.8,10258,59110,17.77,11,2017,-0.3987019007881343,Slight or No Change
120,JUBLFOOD,EQ,2017-11-06,1611.3,1609.7,1631.5,1595.5,1616.25,1615.65,1614.98,380457,614430383.1,11645,77928,20.48,11,2017,0.26996834853845186,Slight or No Change
121,JUBLFOOD,EQ,2017-11-07,1615.65,1619.25,1628.0,1593.55,1597.0,1599.3,1609.36,374856,603278790.1,16532,111176,29.66,11,2017,-1.0119766038436673,Negative
122,JUBLFOOD,EQ,2017-11-08,1599.3,1597.0,1633.9,1590.0,1615.75,1614.25,1616.79,558323,902691223.4,23247,129337,23.17,11,2017,0.934783967985986,Slight Positive
123,JUBLFOOD,EQ,2017-11-09,1614.25,1620.0,1665.0,1611.7,1663.0,1649.35,1636.21,676684,1107198935.0,22910,120651,17.83,11,2017,2.1743843890351444,Positive
124,JUBLFOOD,EQ,2017-11-10,1649.35,1660.0,1674.85,1640.05,1660.05,1661.8,1658.84,574916,953696211.8,19514,167252,29.09,11,2017,0.7548428168672627,Slight Positive
125,JUBLFOOD,EQ,2017-11-13,1661.8,1720.0,1720.05,1686.2,1698.5,1699.4,1701.84,919037,1564049525.0,43248,290886,31.65,11,2017,2.2626068118907217,Positive
126,JUBLFOOD,EQ,2017-11-14,1699.4,1702.0,1716.9,1695.6,1705.0,1700.55,1704.8,446470,761143747.1,19685,125682,28.15,11,2017,0.06767094268564922,Slight or No Change
127,JUBLFOOD,EQ,2017-11-15,1700.55,1690.0,1745.0,1685.55,1715.0,1712.75,1728.29,867709,1499653466.0,28127,138026,15.91,11,2017,0.7174149539854735,Slight Positive
128,JUBLFOOD,EQ,2017-11-16,1712.75,1750.0,1782.75,1722.15,1779.4,1774.6,1749.23,1012008,1770239305.0,32037,108208,10.69,11,2017,3.6111516566924573,Among Top gainers
129,JUBLFOOD,EQ,2017-11-17,1774.6,1779.6,1791.0,1753.2,1761.15,1761.1,1771.34,744983,1319618529.0,21003,146010,19.6,11,2017,-0.7607348134790914,Slight Negative
130,JUBLFOOD,EQ,2017-11-20,1761.1,1762.0,1768.0,1735.0,1752.0,1745.85,1747.73,332413,580968060.7,13531,79824,24.01,11,2017,-0.8659360626880885,Slight Negative
131,JUBLFOOD,EQ,2017-11-21,1745.85,1742.1,1761.45,1716.0,1734.3,1731.45,1741.07,392141,682744025.1,16384,69901,17.83,11,2017,-0.8248131282756144,Slight Negative
132,JUBLFOOD,EQ,2017-11-22,1731.45,1730.0,1740.65,1706.8,1733.35,1726.6,1720.51,321453,553062561.1,12315,43397,13.5,11,2017,-0.2801120448179373,Slight or No Change
133,JUBLFOOD,EQ,2017-11-23,1726.6,1735.25,1737.8,1711.1,1712.1,1716.7,1720.65,200911,345697215.1,7168,37155,18.49,11,2017,-0.5733812116297865,Slight Negative
134,JUBLFOOD,EQ,2017-11-24,1716.7,1712.0,1810.0,1702.05,1797.0,1803.3,1773.45,1375147,2438754638.0,36684,131690,9.58,11,2017,5.0445622415098645,Among Top gainers
135,JUBLFOOD,EQ,2017-11-27,1803.3,1781.0,1812.4,1780.0,1796.15,1799.8,1798.83,656156,1180312408.0,22305,60398,9.2,11,2017,-0.1940886153163679,Slight or No Change
136,JUBLFOOD,EQ,2017-11-28,1799.8,1796.15,1831.9,1787.8,1794.0,1794.65,1812.61,965511,1750096529.0,29827,202609,20.98,11,2017,-0.28614290476718374,Slight or No Change
137,JUBLFOOD,EQ,2017-11-29,1794.65,1805.0,1809.7,1781.8,1786.5,1789.8,1794.88,478792,859374387.6,16806,92166,19.25,11,2017,-0.2702476806062504,Slight or No Change
138,JUBLFOOD,EQ,2017-11-30,1789.8,1780.0,1799.0,1768.1,1773.3,1775.2,1779.87,806892,1436160281.0,19934,377073,46.73,11,2017,-0.8157336015197192,Slight Negative
139,JUBLFOOD,EQ,2017-12-01,1775.2,1787.9,1787.9,1745.1,1759.9,1752.7,1766.09,317873,561393658.6,10804,62373,19.62,12,2017,-1.2674628210905814,Negative
140,JUBLFOOD,EQ,2017-12-04,1752.7,1774.0,1774.0,1726.3,1739.85,1732.3,1747.63,470970,823079699.6,15350,110926,23.55,12,2017,-1.1639185257032114,Negative
141,JUBLFOOD,EQ,2017-12-05,1732.3,1732.5,1752.25,1714.0,1746.9,1743.75,1731.54,441190,763936778.9,23358,106863,24.22,12,2017,0.6609709634589844,Slight Positive
142,JUBLFOOD,EQ,2017-12-06,1743.75,1740.0,1747.2,1700.05,1703.0,1705.6,1720.32,500236,860568371.4,15690,173450,34.67,12,2017,-2.187813620071688,Negative
143,JUBLFOOD,EQ,2017-12-07,1705.6,1706.55,1712.7,1645.5,1652.1,1650.55,1667.68,1091477,1820230622.0,51494,445406,40.81,12,2017,-3.227603189493433,Among top Losers
144,JUBLFOOD,EQ,2017-12-08,1650.55,1658.5,1700.0,1650.6,1661.0,1661.1,1673.86,1084388,1815111555.0,30547,245746,22.66,12,2017,0.639180879100909,Slight Positive
145,JUBLFOOD,EQ,2017-12-11,1661.1,1672.0,1689.0,1653.0,1678.0,1677.1,1675.3,480827,805530042.4,20017,78879,16.4,12,2017,0.9632171452651939,Slight Positive
146,JUBLFOOD,EQ,2017-12-12,1677.1,1685.0,1732.5,1672.1,1716.35,1719.05,1714.28,1172295,2009642454.0,34836,103614,8.84,12,2017,2.5013416015741585,Positive
147,JUBLFOOD,EQ,2017-12-13,1719.05,1727.95,1735.9,1692.6,1708.0,1701.45,1716.03,487083,835850792.0,14233,41438,8.51,12,2017,-1.0238212966463989,Negative
148,JUBLFOOD,EQ,2017-12-14,1701.45,1722.0,1723.95,1664.85,1694.0,1694.0,1683.57,506184,852197118.6,27054,107241,21.19,12,2017,-0.4378618237385834,Slight or No Change
149,JUBLFOOD,EQ,2017-12-15,1694.0,1703.1,1732.0,1703.1,1720.2,1720.2,1718.67,499900,859163918.1,30234,137215,27.45,12,2017,1.5466351829988234,Positive
150,JUBLFOOD,EQ,2017-12-18,1720.2,1720.2,1764.0,1647.4,1751.05,1745.95,1736.9,868752,1508939591.0,31873,254391,29.28,12,2017,1.4969189629112867,Positive
151,JUBLFOOD,EQ,2017-12-19,1745.95,1738.0,1770.0,1738.0,1762.1,1763.2,1760.68,363842,640610044.8,12975,47580,13.08,12,2017,0.9880008018557263,Slight Positive
152,JUBLFOOD,EQ,2017-12-20,1763.2,1766.0,1790.0,1765.5,1780.0,1781.45,1777.45,421841,749800725.2,16582,103445,24.52,12,2017,1.0350499092558918,Positive
153,JUBLFOOD,EQ,2017-12-21,1781.45,1790.0,1794.0,1761.55,1771.65,1774.1,1775.56,327017,580636866.8,14304,76874,23.51,12,2017,-0.4125852535855734,Slight or No Change
154,JUBLFOOD,EQ,2017-12-22,1774.1,1783.6,1788.75,1755.25,1758.8,1764.8,1772.08,374442,663540384.0,15753,100153,26.75,12,2017,-0.5242094583168933,Slight Negative
155,JUBLFOOD,EQ,2017-12-26,1764.8,1764.45,1796.45,1761.15,1776.15,1782.1,1783.41,312146,556685082.1,10698,33246,10.65,12,2017,0.9802810516772453,Slight Positive
156,JUBLFOOD,EQ,2017-12-27,1782.1,1785.0,1790.9,1711.75,1719.0,1724.15,1754.71,548224,961973682.7,25510,151548,27.64,12,2017,-3.251781605970472,Among top Losers
157,JUBLFOOD,EQ,2017-12-28,1724.15,1724.15,1739.45,1702.55,1724.85,1709.75,1718.25,504928,867594316.6,17832,101795,20.16,12,2017,-0.835194153640928,Slight Negative
158,JUBLFOOD,EQ,2017-12-29,1709.75,1725.0,1770.0,1715.0,1758.8,1761.1,1753.2,904031,1584942686.0,24409,167793,18.56,12,2017,3.003363064775555,Among Top gainers
159,JUBLFOOD,EQ,2018-01-01,1761.1,1750.25,1783.1,1745.75,1777.0,1776.6,1770.08,466361,825496059.0,13810,136331,29.23,1,2018,0.8801317358469118,Slight Positive
160,JUBLFOOD,EQ,2018-01-02,1776.6,1779.9,1805.0,1771.3,1790.5,1792.35,1789.3,649265,1161730783.0,23698,115070,17.72,1,2018,0.8865248226950451,Slight Positive
161,JUBLFOOD,EQ,2018-01-03,1792.35,1801.0,1857.0,1800.0,1846.0,1850.55,1836.51,1275474,2342414681.0,32899,318326,24.96,1,2018,3.247133651351586,Among Top gainers
162,JUBLFOOD,EQ,2018-01-04,1850.55,1858.0,1863.9,1820.3,1835.6,1838.75,1836.26,592506,1087995920.0,25697,187370,31.62,1,2018,-0.6376482667315053,Slight Negative
163,JUBLFOOD,EQ,2018-01-05,1838.75,1859.0,1913.4,1841.0,1902.45,1904.35,1891.4,1270276,2402596474.0,34387,369901,29.12,1,2018,3.567641060503046,Among Top gainers
164,JUBLFOOD,EQ,2018-01-08,1904.35,1910.0,1944.25,1890.0,1930.1,1931.0,1919.96,719531,1381469871.0,22068,158448,22.02,1,2018,1.3994276262241812,Positive
165,JUBLFOOD,EQ,2018-01-09,1931.0,1929.0,1931.85,1903.4,1923.05,1922.0,1919.8,377933,725554513.2,13570,112064,29.65,1,2018,-0.46607975142413105,Slight or No Change
166,JUBLFOOD,EQ,2018-01-10,1922.0,1943.15,1967.0,1910.4,1920.5,1920.5,1935.15,720309,1393907602.0,23553,95700,13.29,1,2018,-0.07804370447450637,Slight or No Change
167,JUBLFOOD,EQ,2018-01-11,1920.5,1925.0,1943.4,1905.0,1916.3,1923.4,1923.98,397754,765271004.8,17604,122266,30.74,1,2018,0.15100234313980554,Slight or No Change
168,JUBLFOOD,EQ,2018-01-12,1923.4,1947.0,1950.0,1895.0,1903.05,1909.95,1919.32,532907,1022818382.0,30407,162610,30.51,1,2018,-0.6992825205365483,Slight Negative
169,JUBLFOOD,EQ,2018-01-15,1909.95,1929.0,1932.8,1878.6,1900.0,1894.9,1900.98,452435,860070093.5,17508,117711,26.02,1,2018,-0.7879787428990315,Slight Negative
170,JUBLFOOD,EQ,2018-01-16,1894.9,1901.0,1919.1,1865.0,1902.5,1899.55,1900.16,723285,1374360366.0,40311,246960,34.14,1,2018,0.2453955353844517,Slight or No Change
171,JUBLFOOD,EQ,2018-01-17,1899.55,1891.1,1922.0,1879.0,1922.0,1906.25,1904.48,657539,1252268517.0,26742,247481,37.64,1,2018,0.3527151167381781,Slight or No Change
172,JUBLFOOD,EQ,2018-01-18,1906.25,1920.0,1986.5,1920.0,1949.9,1943.35,1957.9,1463218,2864837596.0,46266,260142,17.78,1,2018,1.9462295081967174,Positive
173,JUBLFOOD,EQ,2018-01-19,1943.35,1949.95,2112.9,1943.4,2101.0,2093.3,2031.46,5277319,10720660229.0,149113,621297,11.77,1,2018,7.716057323693626,Bull run
174,JUBLFOOD,EQ,2018-01-22,2093.3,2155.0,2299.0,2141.55,2269.5,2273.3,2225.84,6219270,13843128444.0,191483,1197756,19.26,1,2018,8.598863039220372,Bull run
175,JUBLFOOD,EQ,2018-01-23,2273.3,2276.8,2330.9,2200.55,2294.0,2283.0,2284.99,2337022,5340076229.0,78992,284349,12.17,1,2018,0.4266924734966704,Slight or No Change
176,JUBLFOOD,EQ,2018-01-24,2283.0,2265.55,2323.0,2252.05,2272.25,2273.4,2280.89,1168325,2664815747.0,53095,169402,14.5,1,2018,-0.4204993429697712,Slight or No Change
177,JUBLFOOD,EQ,2018-01-25,2273.4,2273.0,2283.5,2195.85,2202.05,2210.2,2225.25,1648800,3668992645.0,54670,474163,28.76,1,2018,-2.779977126770483,Negative
178,JUBLFOOD,EQ,2018-01-29,2210.2,2224.0,2226.05,2152.75,2179.0,2167.75,2177.6,622192,1354885451.0,33071,203965,32.78,1,2018,-1.9206406660030706,Negative
179,JUBLFOOD,EQ,2018-01-30,2167.75,2164.55,2205.0,2128.0,2134.0,2138.25,2168.25,922573,2000369732.0,45626,228635,24.78,1,2018,-1.3608580325222053,Negative
180,JUBLFOOD,EQ,2018-01-31,2138.25,2148.0,2148.4,2026.0,2039.65,2043.2,2067.55,1180069,2439850161.0,66038,327965,27.79,1,2018,-4.445223898047468,Among top Losers
181,JUBLFOOD,EQ,2018-02-01,2043.2,2053.45,2094.0,1991.35,2044.0,2047.35,2055.57,1086776,2233947398.0,45537,273288,25.15,2,2018,0.2031127642913022,Slight or No Change
182,JUBLFOOD,EQ,2018-02-02,2047.35,2000.0,2036.9,1942.05,2012.5,2006.2,2000.99,1012110,2025224100.0,37820,216571,21.4,2,2018,-2.0099152563069267,Negative
183,JUBLFOOD,EQ,2018-02-05,2006.2,1960.0,2043.0,1951.0,1957.0,1959.35,1979.7,996002,1971780572.0,37438,223238,22.41,2,2018,-2.3352606918552565,Negative
184,JUBLFOOD,EQ,2018-02-06,1959.35,1805.0,2020.0,1803.2,1988.0,1979.1,1929.14,1389047,2679671099.0,56768,222681,16.03,2,2018,1.0079873427412123,Positive
185,JUBLFOOD,EQ,2018-02-07,1979.1,2003.9,2037.9,1975.0,2006.8,1999.95,2001.11,688601,1377963544.0,27009,117367,17.04,2,2018,1.0535091708352429,Positive
186,JUBLFOOD,EQ,2018-02-08,1999.95,2026.0,2041.0,1981.0,2005.0,1999.9,2010.88,857848,1725025871.0,51311,259846,30.29,2,2018,-0.0025000625015647593,Slight or No Change
187,JUBLFOOD,EQ,2018-02-09,1999.9,1930.05,2019.9,1930.05,2019.9,1998.7,1982.1,665951,1319981252.0,33641,144576,21.71,2,2018,-0.0600030001500107,Slight or No Change
188,JUBLFOOD,EQ,2018-02-12,1998.7,2015.05,2056.95,2015.05,2030.0,2026.65,2036.54,653313,1330495173.0,31329,129740,19.86,2,2018,1.398408965827791,Positive
189,JUBLFOOD,EQ,2018-02-14,2026.65,2054.0,2058.0,2023.55,2030.0,2042.5,2040.4,492952,1005821084.0,24697,143797,29.17,2,2018,0.7820787999901269,Slight Positive
190,JUBLFOOD,EQ,2018-02-15,2042.5,2042.5,2114.0,1990.55,2010.0,2011.9,2061.2,1662514,3426771505.0,53657,248314,14.94,2,2018,-1.498164014687875,Negative
191,JUBLFOOD,EQ,2018-02-16,2011.9,2028.0,2039.85,1936.0,1963.85,1951.65,1977.81,1086108,2148120671.0,41288,165801,15.27,2,2018,-2.994681644216912,Negative
192,JUBLFOOD,EQ,2018-02-19,1951.65,1966.3,2018.2,1910.0,2008.0,1993.85,1950.07,1075766,2097815839.0,34569,206068,19.16,2,2018,2.16227294853073,Positive
193,JUBLFOOD,EQ,2018-02-20,1993.85,2018.7,2028.5,1976.3,1989.0,1997.2,2005.12,819579,1643353659.0,32247,77226,9.42,2,2018,0.16801665120245168,Slight or No Change
194,JUBLFOOD,EQ,2018-02-21,1997.2,2016.9,2016.9,1966.1,1990.0,1990.3,1988.19,533111,1059926508.0,32237,79213,14.86,2,2018,-0.3454836771480063,Slight or No Change
195,JUBLFOOD,EQ,2018-02-22,1990.3,1974.0,2005.0,1963.85,1965.25,1974.9,1983.49,566338,1123325508.0,19636,152777,26.98,2,2018,-0.7737527005978961,Slight Negative
196,JUBLFOOD,EQ,2018-02-23,1974.9,1979.3,2019.65,1979.0,2004.0,2003.3,2004.54,593887,1190469937.0,21133,90374,15.22,2,2018,1.438047496075745,Positive
197,JUBLFOOD,EQ,2018-02-26,2003.3,2018.55,2020.0,1985.55,2004.0,2000.6,1998.29,831646,1661868134.0,31639,350714,42.17,2,2018,-0.13477761693206913,Slight or No Change
198,JUBLFOOD,EQ,2018-02-27,2000.6,2021.0,2056.0,2004.0,2040.95,2038.35,2035.24,1277154,2599320617.0,44892,156543,12.26,2,2018,1.886933919824063,Positive
199,JUBLFOOD,EQ,2018-02-28,2038.35,2006.0,2052.0,2006.0,2031.5,2034.0,2034.29,498823,1014749283.0,19629,53761,10.78,2,2018,-0.21340790345131255,Slight or No Change
200,JUBLFOOD,EQ,2018-03-01,2034.0,2039.95,2047.3,1995.65,2006.1,2005.85,2017.76,423544,854611118.3,16386,87469,20.65,3,2018,-1.3839724680432708,Negative
201,JUBLFOOD,EQ,2018-03-05,2005.85,2005.0,2018.9,1975.25,1998.5,1997.6,1996.9,499605,997661430.5,24100,102272,20.47,3,2018,-0.4112969564025182,Slight or No Change
202,JUBLFOOD,EQ,2018-03-06,1997.6,2006.0,2040.95,1972.2,1979.6,1989.25,2016.46,866691,1747648476.0,34685,169855,19.6,3,2018,-0.41800160192230207,Slight or No Change
203,JUBLFOOD,EQ,2018-03-07,1989.25,1990.0,2005.0,1969.0,1986.0,1978.25,1984.09,499818,991682070.9,18435,37079,7.42,3,2018,-0.5529722257132108,Slight Negative
204,JUBLFOOD,EQ,2018-03-08,1978.25,1991.0,2021.0,1962.0,2020.0,2010.45,1992.35,503731,1003606177.0,19930,111296,22.09,3,2018,1.6277012511057842,Positive
205,JUBLFOOD,EQ,2018-03-09,2010.45,2020.0,2080.0,2010.0,2060.3,2060.3,2052.73,1376180,2824925514.0,56383,239651,17.41,3,2018,2.4795443806113093,Positive
